0.9010989010989011,0.9010989010989011,0.8181818181818182,0.9615384615384616,0.9010989010989011,1.0,0,0.6666666666666666,1.0,0,0,1.0,0.8,0,0.6785714285714286,0,0.6894736842105263,0.9380952380952381,0.8105263157894737,0.7736842105263158,0.9010989010989011,0.8774703557312253,0.8533333333333334,0.9057971014492754,0.7549857549857549,0.8528138528138528,0.8369230769230769,0.8695652173913043,0.88,0.855072463768116,0.925,0.9615384615384616,0.9010989010989011,0.9358974358974359,1.0,0.9615384615384616,0.9010989010989011,0.9358974358974359,0,0.6666666666666666,0.2,0,0,0.4666666666666667,1.0,1.0,0.5,0.6515151515151515,0.8398268398268398,0.9288537549407114,0.72,0.8444444444444444,0.8369230769230769,0.935064935064935,0.8566666666666667,0.8061538461538461,0.85,0.9393939393939394,0.88,0.8369230769230769,0.8369230769230769
0,0.9047619047619048,0.6666666666666666,1.0,1.0,0.6909090909090909,0.8363636363636363,0.6545454545454545,1.0,0.7818181818181819,0.6153846153846154,0.7142857142857143,0.7047619047619048,0,0.35714285714285715,1.0,0.6666666666666666,0.9102564102564102,0.8666666666666667,1.0,0.5714285714285714,0.7,0.7368421052631579,0.7736842105263158,0.673202614379085,0.6833333333333333,0.6837944664031621,0.7485380116959064,0.8245614035087719,0.9,0.9636363636363636,0.5,0,0.8222222222222222,0.7575757575757576,1.0,0.6666666666666666,0.7575757575757576,0.8363636363636363,0.6545454545454545,0.7555555555555555,0.6153846153846154,0.8,0.7047619047619048,1.0,0,0.8,0.7142857142857143,0.7647058823529411,0.7908496732026143,0.5,0.6666666666666666,0.7285714285714285,0,0.7647058823529411,0.3333333333333333,0.6702898550724637,0.7380952380952381,0.8052631578947368,0.7238095238095238,0.8104575163398693
0.9238095238095239,0.9238095238095239,1.0,0.978021978021978,0.9238095238095239,0.978021978021978,0,0,0,0,0,0,0,0,0.5,0,0.5,0.7636363636363637,0.775,0.7777777777777778,0.9238095238095239,0.6785714285714286,0.6703296703296703,0.7058823529411765,0.6838235294117647,0.7205882352941176,0.7051282051282052,0.673202614379085,0.6470588235294118,0.8974358974358975,0.9642857142857143,0.9238095238095239,0.9238095238095239,1.0,0.9238095238095239,0.978021978021978,0.9238095238095239,1.0,0,0,1.0,0,0,0,0,0.8095238095238095,0,1.0,0.7333333333333333,0.7058823529411765,0.65,1.0,0.7090909090909091,0.7166666666666667,0.6368421052631579,0.7435897435897436,0.6416666666666667,0.7857142857142857,0.5887445887445888,0.7189542483660131,0.8
0.8833333333333333,0.7894736842105263,0.8131868131868132,0.7916666666666666,0.7894736842105263,0.8455882352941176,0.8846153846153846,0.6785714285714286,1.0,0.8166666666666667,0.6666666666666666,0.8727272727272727,0.9642857142857143,0,0.7454545454545455,1.0,0.8465608465608465,0.8465608465608465,0.9064039408866995,0.8768115942028986,0.8169934640522876,0.9523809523809523,0.8835978835978836,0.9523809523809523,0.9064039408866995,0.9064039408866995,0.9064039408866995,0.9523809523809523,0.9523809523809523,0.9064039408866995,0.9523809523809523,0.7720588235294118,0.8833333333333333,0.8455882352941176,0.8846153846153846,0.7916666666666666,0.7894736842105263,0.8169934640522876,0.8380952380952381,0.6785714285714286,0.7252747252747253,0.8939393939393939,0,1.0,0.8333333333333334,0.8774703557312253,0.7333333333333333,0.8465608465608465,0.8465608465608465,0.9523809523809523,0.8551724137931035,0.8733333333333333,0.9523809523809523,0.8465608465608465,0.9523809523809523,0.9064039408866995,0.9206349206349206,0.9064039408866995,0.9523809523809523,0.9523809523809523,0.9523809523809523
0.75,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,0,0.6666666666666666,0,0,0,0.6,0.8333333333333334,0,0.2,0,0.4222222222222222,0.8055555555555556,0.7777777777777778,0.6666666666666666,0.4888888888888889,0.7142857142857143,0.5555555555555556,0.6583333333333333,0.6483516483516484,0.7333333333333333,0.7272727272727273,0.7435897435897436,0.5751633986928104,0.7272727272727273,1.0,0.6785714285714286,0.5777777777777777,0.6666666666666666,0,1.0,1.0,1.0,0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.42857142857142855,0,0.6666666666666666,0,0.6666666666666666,0.5,0.6761904761904762,0.5303030303030303,0,0.8571428571428571,0.8571428571428571,0.65,0.7,0.6263736263736264,0.717948717948718,0.6078431372549019,0.5816993464052288,0.7121212121212122
0.8444444444444444,0.6727272727272727,0.5555555555555556,0.7555555555555555,0.6263736263736264,0.6212121212121212,0.6944444444444444,0.7333333333333333,1.0,0.7857142857142857,0.5833333333333334,0.6666666666666666,0.7333333333333333,0,0.5454545454545454,1.0,0.4666666666666667,0.8333333333333334,0.7134502923976608,0.6181818181818182,0.6538461538461539,0.8571428571428571,0.6797385620915033,0.7761904761904762,0.6926406926406926,0.8105263157894737,0.7684210526315789,0.7402597402597403,0.7489177489177489,0.8300653594771242,0.9416666666666667,0.8444444444444444,0.7636363636363637,0.6212121212121212,0.6944444444444444,0.7777777777777778,0.6263736263736264,0.5769230769230769,0.6944444444444444,0.7333333333333333,0.5238095238095238,0.6428571428571429,0.6666666666666666,0.6190476190476191,1.0,0.8363636363636363,0.6,0.5714285714285714,0.7435897435897436,0.7114624505928854,0.7251461988304093,0.782051282051282,0.8181818181818182,0.8308823529411765,0.7857142857142857,0.7157894736842105,0.6952380952380952,0.7017543859649122,0.7402597402597403,0.7857142857142857,0.8263157894736842
0.4,0.8,0,0,0.6,0.9523809523809523,0,1.0,1.0,0,0.3333333333333333,1.0,0.6,0,0.6666666666666666,0,0.4444444444444444,0.6666666666666666,0.8666666666666667,1.0,0.7222222222222222,0.5833333333333334,0.5151515151515151,0.5777777777777777,0.5,0.6071428571428571,0.7111111111111111,0.6,0.7333333333333333,0.5909090909090909,1.0,1.0,0.75,1.0,0.8571428571428571,0,0.6,0.9523809523809523,0,1.0,1.0,0,0,0.42857142857142855,1.0,0,0.3,0.6666666666666666,0.6,0.7142857142857143,0.4,0.7,0.8095238095238095,0,0.6666666666666666,0.5833333333333334,0.6181818181818182,0.7777777777777778,0.45714285714285713,0.45714285714285713,0.6
0.7333333333333333,0,1.0,1.0,1.0,1.0,0,1.0,0,0,0.3333333333333333,1.0,0.7333333333333333,0,0.2,0,0.8,0.8571428571428571,0.7454545454545455,0,0.5238095238095238,0.8,0.575,0.696969696969697,0.7878787878787878,0.75,0.8611111111111112,0.6282051282051282,0.47368421052631576,0.8,1.0,0.5714285714285714,0.4722222222222222,1.0,0,1.0,1.0,1.0,0,1.0,0.6666666666666666,0,0,0.5454545454545454,0,0.6666666666666666,0.3333333333333333,0.8444444444444444,0.6538461538461539,0.696969696969697,0.6515151515151515,1.0,0.6483516483516484,0.696969696969697,0.717948717948718,0.696969696969697,0.6483516483516484,0.696969696969697,0.5661764705882353,0.7051282051282052,0.7090909090909091
1.0,0,1.0,0.8928571428571429,0.9285714285714286,1.0,0,1.0,0,0,0.3333333333333333,0.4666666666666667,0.6388888888888888,0,0.3888888888888889,0,0.6818181818181818,1.0,0.5555555555555556,0.6,0.9285714285714286,0.7272727272727273,0.5909090909090909,0.9,0.6428571428571429,0.4666666666666667,0.9444444444444444,0.9444444444444444,0.7857142857142857,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0,0.8928571428571429,0.9285714285714286,1.0,0,1.0,1.0,1.0,0,0.6785714285714286,0,1.0,0.3,0.7857142857142857,0.6515151515151515,0.9,0.6428571428571429,0.5,0.7272727272727273,0,0.6428571428571429,0.5111111111111111,0.8444444444444444,0.7777777777777778,0.4666666666666667,0.4888888888888889,0.42857142857142855
1.0,1.0,0,0.6944444444444444,0.6181818181818182,1.0,0.7,1.0,0,0,0,1.0,0.9523809523809523,0,0.5238095238095238,0,0.6985294117647058,0.9166666666666666,0.7142857142857143,0.9,0.45714285714285713,0.7142857142857143,0.8235294117647058,0.8070175438596491,0.6619047619047619,0.7111111111111111,0.803030303030303,0.7380952380952381,0.6719367588932806,0.75,0.8666666666666667,1.0,0.6545454545454545,1.0,0.6388888888888888,0.6944444444444444,0.6181818181818182,0.6111111111111112,0.7,1.0,1.0,0,0.3333333333333333,0.6428571428571429,0,1.0,0,0.3333333333333333,0.7941176470588235,0.8455882352941176,0.5897435897435898,0,0.7368421052631579,0.8897058823529411,0.8011695906432749,0.6323529411764706,0.7095238095238096,0.7571428571428571,0.7229437229437229,0.6877470355731226,0.7472527472527473
